assets,AAPL,AMZN,BA,BAC,BTC-USD,CAT,COST,CVX,DIS,ETH-USD,GOOGL,GS,INTC,JNJ,JPM,KO,LMT,LTC-USD,MMM,MRNA,MSFT,NFLX,NVDA,ORCL,PEP,PFE,PG,SLB,T,TSLA,UPS,V,WMT,XOM,XRP-USD
NFLX,0.6732393505388439,0.40285148806824445,-0.49416746431531894,0.6044967507351566,0.5249679317504932,-0.49494695082299345,0.761098858767563,0.5171354537384215,-0.5337519606212191,0.6959074196141573,0.6669551022311281,0.5007907047355061,-0.5174422768977415,-0.03108315445897923,0.5110832388347003,0.33893729312795157,-0.44014596735811923,-0.009666239761787931,-0.45869541210984877,0.44504231288543766,0.78158320343027,1.0,0.7785915215748819,0.6057971911122725,0.6515250694850903,0.5790852508716023,0.6004535662224639,0.2709394370633681,-0.7510992893083733,0.8429017189911522,0.2603289328756934,-0.34156215721859184,0.39971467483176787,0.43632415191564083,0.2543319596978466
NVDA,0.8899689041226416,0.6267109726622303,-0.44939829377100904,0.7601850880604878,0.28131726661268713,-0.3038845976498977,0.9656460096043367,0.7082453970977606,-0.7803003251403506,0.825343762970393,0.8822286794413032,0.7398561475364517,-0.7067717259316835,0.3271835477288106,0.6121519825261624,0.7176488488408617,-0.1712028315811976,-0.116336567984486,-0.14280995123515988,0.5910221485368454,0.9626008727441154,0.7785915215748819,1.0,0.8157516772125674,0.9092745221558975,0.8989622270615694,0.8678851274147884,0.43556479071097487,-0.7931669757517288,0.747137889725855,0.6337260781129063,-0.10057446264832196,0.46013667655487306,0.6373123561763175,0.3318382749929572
ORCL,0.7262267760026865,0.5779743483747298,-0.19838520587709227,0.8692449855095833,0.26915523872975516,-0.06906258870275761,0.8503542762358609,0.680979156284064,-0.5543182269121607,0.8375338544011666,0.949972266485884,0.9229688778286838,-0.6365661149700429,0.5163927029667308,0.820359801852609,0.8812597937421031,0.19591544204158837,-0.04288340491026318,0.23042598867003514,0.7537636059207427,0.8992175785492115,0.6057971911122725,0.8157516772125674,1.0,0.9045239026085747,0.7879629239129756,0.8100694321849566,0.5993203206035796,-0.49103918623999016,0.39499785762813205,0.7640293957965931,0.3399256916553512,0.48375782931804984,0.7444367330748026,0.5632401886343789
PEP,0.888582676062149,0.6055297145707326,-0.41010978163693024,0.7739609360829315,0.18440209904993413,-0.2382419814804882,0.960261442044686,0.6516682577586691,-0.7573468671587362,0.820034360365237,0.9051846441474027,0.794667410843021,-0.7452978336673863,0.5280379548577276,0.6359513035402607,0.869119002085743,0.038023910550756164,-0.14773774921357677,0.0322309106035875,0.667021551711119,0.9366742083247928,0.6515250694850903,0.9092745221558975,0.9045239026085747,1.0,0.9181611596956678,0.9573381743089452,0.4377893917350123,-0.6430688090135941,0.5902068859773425,0.7249572199371086,0.12286956930897656,0.5801365318186208,0.6037676992912298,0.41827923125322664
PFE,0.9074664011027435,0.4667273413667777,-0.4712449505862626,0.6832070868679988,0.1958680411139583,-0.22105582394241505,0.9467247560690902,0.6359290132317716,-0.7916209278177088,0.7894168945089529,0.833842260157244,0.7086695261352352,-0.7006944780274501,0.5340074201395815,0.5327097876342933,0.7892902630461706,-0.09730391392199994,-0.10103777622607196,-0.05851420784448595,0.6055809832038967,0.8891452607540085,0.5790852508716023,0.8989622270615694,0.7879629239129756,0.9181611596956678,1.0,0.950086291467935,0.2914814853780661,-0.6808241060745064,0.594111360519811,0.6137031790033556,-0.03350717235271737,0.48143760256530715,0.5164517686307689,0.37037664721702285
PG,0.8950853375313166,0.4768513284990121,-0.4511679533898873,0.6936842536082718,0.19531752692084917,-0.22924195283224,0.9447840322493953,0.6161197846337833,-0.763964016796002,0.7729377223097281,0.823384569047906,0.6965908470831503,-0.6899114235543299,0.5162126498318321,0.5455771162540833,0.8196190992552403,-0.02723640879439599,-0.11337026153168164,-0.05590976787750886,0.5914840821465063,0.8765788552607504,0.6004535662224639,0.8678851274147884,0.8100694321849566,0.9573381743089452,0.950086291467935,1.0,0.30245029322429123,-0.642850012303024,0.5892264568690675,0.6248628408614821,0.013574663659778672,0.5362634883585456,0.4947128317076511,0.3843273820743344
SLB,0.14533021581114292,0.24578920764105672,0.24485847312511047,0.7843542569796979,0.18874815781682974,0.32989608686718,0.37483259693005183,0.7417644685030824,-0.2634703766294721,0.5653735368398952,0.5301369607891806,0.68265202085709,-0.29104470354653694,0.14373377796237957,0.8009015123276343,0.5393756785635687,0.40999078346051954,0.1114125074412808,0.3402466166034536,0.2101849130536334,0.4364277992752727,0.2709394370633681,0.43556479071097487,0.5993203206035796,0.4377893917350123,0.2914814853780661,0.30245029322429123,1.0,-0.16804408086344794,0.09702670883877962,0.7044855863917941,0.3346919741254412,0.05594598926452146,0.8819638640334654,0.3924447576777781
T,-0.7606375221195225,-0.31318896620819026,0.6384201862113262,-0.3988129267968751,-0.16422731797131537,0.6118989855235893,-0.7622803639780782,-0.4614608459201642,0.7202702354698396,-0.49175347296331495,-0.5523740543025095,-0.3732314327404074,0.5967359819496149,-0.019155464989578593,-0.26242350564207667,-0.30441250682581533,0.5515206459633382,0.39626580517784915,0.5737123387410812,-0.38593745325469636,-0.7076389474471609,-0.7510992893083733,-0.7931669757517288,-0.49103918623999016,-0.6430688090135941,-0.6808241060745064,-0.642850012303024,-0.16804408086344794,1.0,-0.7867295751107535,-0.1762403318973835,0.4318791616644334,-0.29227322907608383,-0.303541627733286,0.12379853111704407
TSLA,0.6908912008930095,0.32248559410469074,-0.6116897990768428,0.426482276588094,0.424727697338726,-0.5235631880777707,0.7243852826706255,0.4658814892468614,-0.6641852466785914,0.5871501146504637,0.467865785046209,0.2690454852240161,-0.5599622283642544,-0.0890631298371011,0.2514652767144819,0.22203073535093384,-0.5708345399640375,-0.015152690549699128,-0.5932382231322515,0.21489265135878483,0.6734110978208488,0.8429017189911522,0.747137889725855,0.39499785762813205,0.5902068859773425,0.594111360519811,0.5892264568690675,0.09702670883877962,-0.7867295751107535,1.0,0.18388821059091004,-0.5689173054083302,0.42361276720208974,0.2667110905360313,0.08395018520866354
UPS,0.5037713082160623,0.6179574443193959,-0.0218873820484629,0.7763835246235088,0.008236191504705342,0.28378548595153263,0.6328072453962057,0.6478491129362651,-0.517971684231433,0.6967929883812511,0.7219350403656578,0.7629249124149967,-0.5531321327711727,0.5557872837996681,0.6962294820849996,0.832322847370798,0.48711936600589123,0.10345128809041339,0.5054012323271416,0.41642525639138867,0.6585573847499093,0.2603289328756934,0.6337260781129063,0.7640293957965931,0.7249572199371086,0.6137031790033556,0.6248628408614821,0.7044855863917941,-0.1762403318973835,0.18388821059091004,1.0,0.42410924338191897,0.38143812378382463,0.7472842708223515,0.5613614017815851
V,-0.06736940354139098,0.2966483483678866,0.4509937900344325,0.18581194583680244,-0.2640127014306916,0.37623782167108477,-0.07010141259721249,0.010171541261608194,0.3021765321732127,-0.011756592141856956,0.26013283004390697,0.4047480270325906,0.027654698609435275,0.4907683669490342,0.29184874162022567,0.46528521986388127,0.7065955611703755,-0.09867027098720096,0.7351593649992549,0.3556207717397864,0.04431792744357556,-0.34156215721859184,-0.10057446264832196,0.3399256916553512,0.12286956930897656,-0.03350717235271737,0.013574663659778672,0.3346919741254412,0.4318791616644334,-0.5689173054083302,0.42410924338191897,1.0,0.06767328425044884,0.28329972113656393,0.27494279077661765
WMT,0.5163295473369125,0.3996830929265171,-0.4152118688901783,0.30704849825012637,0.0021644761710914997,-0.30556390420244844,0.5553372343544757,-0.011876880592546706,-0.3614093559514286,0.45657048379343856,0.4942641840536336,0.43640839104861695,-0.6100533108321669,0.5543323060871861,0.22969179446690263,0.4659043597175843,-0.08674944703296915,-0.07146656146431672,0.006935774432209993,0.5543739837651441,0.5055012116512263,0.39971467483176787,0.46013667655487306,0.48375782931804984,0.5801365318186208,0.48143760256530715,0.5362634883585456,0.05594598926452146,-0.29227322907608383,0.42361276720208974,0.38143812378382463,0.06767328425044884,1.0,0.011614384282226319,0.30868079022093886
XOM,0.3815101538277853,0.37545489508049806,0.18091019924686977,0.8995532126404898,0.38442229856621973,0.2928409359786453,0.569338860350332,0.9174913294632098,-0.3831627553588305,0.7121073053254824,0.7097920014650431,0.7824397883607701,-0.30753119447106825,0.19895677562656938,0.8719505831418748,0.6805114109516739,0.3232515569976015,0.162296582085834,0.3112131009037252,0.31665724580751575,0.6605719003420507,0.43632415191564083,0.6373123561763175,0.7444367330748026,0.6037676992912298,0.5164517686307689,0.4947128317076511,0.8819638640334654,-0.303541627733286,0.2667110905360313,0.7472842708223515,0.28329972113656393,0.011614384282226319,1.0,0.48356205339469793
XRP-USD,0.21768400599205237,0.2609501354503343,0.15185757872507655,0.6586553363418858,0.5305149601318715,0.41304491683647515,0.3705477109422803,0.4221171158525184,-0.1288270017591627,0.706527490483971,0.5424905612614357,0.5837305668932338,-0.1602321470725595,0.31448421511019065,0.6535764994694181,0.5503250268178409,0.448247734998175,0.6579522893294002,0.44921508985150327,0.32510284072074513,0.44154689617009435,0.2543319596978466,0.3318382749929572,0.5632401886343789,0.41827923125322664,0.37037664721702285,0.3843273820743344,0.3924447576777781,0.12379853111704407,0.08395018520866354,0.5613614017815851,0.27494279077661765,0.30868079022093886,0.48356205339469793,1.0
