assets,AAPL,MSFT,GOOGL,AMZN,TSLA,JPM,BAC,V,PG,KO,WMT,PEP,CVX,XOM,SLB,BA,UPS,CAT,MMM,JNJ,PFE,MRNA,DIS,NFLX,T,NVDA,ORCL,INTC,LMT,GS,COST,BTC-USD,ETH-USD,LTC-USD,XRP-USD
WMT,0.4542978718522554,0.0002745710489878603,-0.022273120702249186,0.06717026382414748,-0.412149996390938,0.0720891166453263,-0.2983771925914327,-0.055598818600828506,-0.205085606850043,0.01446198454985502,3.0936136477261305,0.005581624128857523,0.16984350071319207,-0.40025649781929556,-0.2758479763496362,-0.06184559126792087,3.510708865395867,0.10326039532423993,-0.1839667959225521,-0.15716846551388605,0.0064973851371399535,0.2984346445492205,-0.5005809509282797,0.0036313152927773306,0.4237128921285112,0.006586370497503385,0.07929125352957374,0.06946000617822268,0.5604024614487645,0.04223616572542901,0.028073913508166362,0.038857990243806276,0.09888615766525542,-0.2652740009060831,-0.13448957882133206
PEP,2.7522565254083067,0.26626808896774146,0.01571739090940729,-0.23809158553739632,0.2331100765914065,-0.08571134530663552,0.07380988115423548,-0.03588121547637216,0.07391185892416129,0.019113312012786567,0.005581624128857523,0.7739947522004716,0.25346697972768634,-0.026000513356838235,0.03225768845811458,0.0036846365094941195,-4.826598158042528,-0.007955473082568852,0.03989707928651988,-0.2139779705216627,0.011825455745884401,0.05874688326869611,-0.09608696072965126,-0.0230258559687576,0.2559573142036506,-0.039209582422366905,0.08367766219903733,0.3213976752737849,-0.06322068526796062,0.0025670946000381292,0.007921068224669689,0.18546455231710654,-0.043672862975284936,0.12290727402262407,0.08662613346389886
CVX,-0.19610082742023693,-0.042483287991397264,-0.028396726912816365,0.22407364027119922,-0.3507395156041065,0.029381372985229484,-0.2701220711522241,-0.20033147302758594,-0.36582119664161084,0.11758050536454291,0.16984350071319207,0.25346697972768634,4.509387281649351,-0.411410678278211,0.11236027528855712,0.1395665944139288,20.624233940373458,0.024071224646509293,0.2766669805392472,-0.669917601965158,-0.10358557274917925,-0.014455850882841756,1.0470665846553273,-0.00822684990380039,0.032967831461363416,0.022920969041490803,0.051447045615106955,-0.07361666106596183,0.21855796628751,-0.07695829259840298,-0.00541356607332206,0.1414331688167122,0.1459501498173281,-0.38275775877354895,-0.017218498265140724
XOM,0.28640925185396304,-0.02052475179527787,0.01987305935579648,-0.04470046510806064,-0.08816800877771146,0.02222608921153497,-0.08474528851686337,0.3257780511534518,-0.15080629761756534,0.013214711038684043,-0.40025649781929556,-0.026000513356838235,-0.411410678278211,1.6990586839273043,0.18516068243981015,-0.014856591532101154,-0.30720690313114885,0.07940882166471908,-0.04932042744813146,-0.5151005622718858,-0.004194278651853666,-0.17079181662739848,-0.9733914678577645,0.005423397442508025,-0.04050276679180845,-0.0006976351563902898,0.0128089163453397,0.016148986980555554,0.505009837715907,0.09804292721785608,0.008258428253141575,-0.11536611739312941,-0.09861133032957849,-0.06834725005094042,0.025489987504720108
SLB,-1.1539393857189362,0.907712235643887,0.08192919137592869,-0.2549502974029693,0.3629222508087529,-0.16717622372516422,-0.2995681359812316,0.2142460747262013,-11.34596018191168,-6.236166245300445,-0.2758479763496362,0.03225768845811458,0.11236027528855712,0.18516068243981013,23.714137984781726,-0.2504568945941399,4.418338214654659,3.366676045979561,0.30564062862315766,-2.0387039126400874,0.04006491521439773,1.5877543676274706,0.811099825856928,0.007447525428177796,0.4184919790024529,-0.0035587337127198112,0.15176128992841245,-0.9858498458268342,1.241973962484797,0.16072808834911786,0.0594423997956193,0.07257674853057192,0.1123584161486397,-0.190091039094925,-2.2569170685190527
BA,-0.02077893871490989,-0.04308209847117611,-0.00983419949944385,-0.0791405691158942,0.3132564726685494,0.06891758558662962,0.23230881404738843,0.39413513451227367,-0.22647893382127418,-0.025914630609814724,-0.061845591267920864,0.0036846365094941195,0.13956659441392877,-0.014856591532101154,-0.2504568945941399,8.976086240628291,-3.0334105129064017,-0.19748352245800183,0.006215358821940325,0.1775010413307477,-0.03178147490170534,0.08472941955381977,-0.14265670691821847,0.0016993324164931748,0.07549356308660353,0.006956392193218403,-0.012393286191390527,-0.3733754697967989,0.03558055469874698,0.08142958532171891,0.002805898575568061,0.012564506786736183,-0.09997447483476284,0.1886724856903526,0.5511112647712134
UPS,-0.9488857292693147,3.4677203069713913,-0.1384452736656834,0.20331292755256533,-25.90441599348521,-0.09626035059534219,2.538603061260826,-2.0120393676564836,3.6955720249457373,-4.598256851153087,3.5107088653958667,-4.826598158042528,20.624233940373458,-0.30720690313114885,4.418338214654659,-3.0334105129064017,223.49335308821196,2.595327543539055,-0.3324414450415589,7.755984613138253,-3.326659060110511,-12.460264449351433,0.014745558522414031,0.029623054265456264,1.8792707519861374,-0.16395441974706965,-1.3396021634092892,11.009145773895671,-3.1879575966852456,0.00931765985981936,-1.072228762621327,0.5578849597582867,0.734373889545839,2.351601732661436,27.560045816406834
CAT,-0.251328365080409,0.0982099828769068,0.02712921096257881,0.16705179276505291,-0.5481623731320848,0.011738459153776727,0.2910020029722568,0.20495419409004517,-0.13786328860448296,-4.675047021183355,0.10326039532423993,-0.007955473082568854,0.02407122464650929,0.07940882166471909,3.366676045979561,-0.19748352245800183,2.595327543539055,3.414958820784785,0.1476420981330412,-1.9991275293048543,0.01743912212602484,-0.33948904404113184,0.03904901855371081,-0.012714228949360595,-0.06206340224800664,0.0021273190612861007,-0.0036423241473872454,-0.22285591352915785,0.18373956581477088,0.00012438768192068585,0.003205202545545212,-0.021475635384519597,0.06323266439304066,0.17481331711247663,-0.10492076917721674
MMM,2.1740167556914245,0.009136381503306567,-0.00201788419845916,-0.09302875978185761,0.1798166676329037,-0.004895501995233615,-1.2840989617179235,0.06382091324742704,0.14756720761536202,-0.047133592552636085,-0.1839667959225521,0.03989707928651988,0.27666698053924715,-0.049320427448131456,0.3056406286231577,0.006215358821940325,-0.3324414450415589,0.1476420981330412,1.021508816782178,-0.01945590805765813,-0.0003597988512604796,-0.027944740239630988,-0.18389553454258356,0.0039628539075718325,0.08487228010394657,-0.002480235702217083,-0.10165170891655527,-0.0031751912279205253,1.6011045147593799,0.04821898152963439,0.004639572090889598,0.1282465395973925,0.05568653160497842,1.065814680204919,0.04301206814505263
JNJ,-0.4028506295086422,0.166468931756976,-0.052602189659309,-0.17223655056188367,-0.9997718485733958,0.19951421383394424,-0.15039123238279567,1.7119257489115023,-1.017340419093511,0.48890426528193154,-0.15716846551388602,-0.21397797052166273,-0.6699176019651579,-0.5151005622718858,-2.0387039126400874,0.1775010413307477,7.755984613138251,-1.9991275293048543,-0.01945590805765813,13.705670033440372,0.09194276350094104,-0.24953302234961539,1.654049596286547,-0.0003696588395576836,0.7640296636196452,0.04772669064249889,-0.9061107722344582,28.65982043281797,-0.5515964513009062,-0.006113269577266243,-0.2889906169240043,-0.11884714110404278,-0.16533018152251036,-0.5329160946303856,0.9264930544651928
PFE,0.015718580317433194,-0.27490910634521787,0.003857366207611866,-0.012560052165161418,0.010608598973811183,-0.0020258468429457583,-0.00016007708809819536,-0.29323292315419514,0.03760317439942677,-0.006065085002498761,0.0064973851371399535,0.011825455745884401,-0.10358557274917925,-0.004194278651853666,0.04006491521439773,-0.03178147490170534,-3.326659060110511,0.017439122126024838,-0.0003597988512604796,0.09194276350094104,0.28753512656720787,0.06006790938636374,-1.186528217625095,-0.019525163564143282,-1.1036661410364441,-0.008484235565932629,-0.05386208187953768,0.046285522817115926,-0.08905693505045925,0.0005243291570673284,0.002933534710636149,-0.00459621393996966,-0.06888957268706747,-0.04582994026172701,-0.009595080810375906
MRNA,-0.7022803513446482,0.979894335754373,0.08756882463658816,-0.7629978570013847,-0.06720066987592807,0.03833079914585377,0.10494747902330288,0.6254530176694862,0.06523136327528718,0.24390098946826047,0.2984346445492204,0.05874688326869611,-0.014455850882841754,-0.17079181662739848,1.5877543676274704,0.08472941955381977,-12.460264449351431,-0.3394890440411318,-0.027944740239630988,-0.24953302234961539,0.06006790938636374,17.448706664097198,-0.13653867470901263,0.01742418449610645,-0.12462552001661882,0.03353094384106762,-0.08285951487261624,-2.4192512495160288,-0.4195165721195557,-0.03913998407168484,-0.014264466235885299,-0.09222407033989694,-0.050377800165417506,-0.12773180944467247,-0.11914964704435192
DIS,-0.18650341722231462,1.2987160136332516,0.05150168574092302,0.3061702935313009,0.46167352556172825,0.035090170511182434,0.22463145907951623,0.0641796460794737,-0.16360928918524978,0.13717181639685908,-0.5005809509282797,-0.09608696072965124,1.0470665846553273,-0.9733914678577645,0.811099825856928,-0.14265670691821847,0.014745558522414033,0.03904901855371082,-0.1838955345425836,1.654049596286547,-1.1865282176250953,-0.13653867470901263,11.275671434145062,0.0685244231440341,5.409211648275111,0.05238146047951425,0.08265746089541974,0.10689801302554326,0.038823498441503616,-0.12231473771108409,0.010135154741561674,0.03665793979734094,0.019441898187570413,-1.7305134890436995,0.020077656584038726
NFLX,0.12877174433511768,0.023340853162390842,1.4435978855430583e-05,0.008332284925387365,0.5570302530580848,0.005317424793926115,-0.013040357372503648,-0.0016247704437329165,0.015266498799283894,0.01549235932169751,0.0036313152927773306,-0.0230258559687576,-0.008226849903800392,0.005423397442508026,0.007447525428177797,0.0016993324164931746,0.029623054265456264,-0.012714228949360593,0.0039628539075718325,-0.0003696588395576836,-0.019525163564143282,0.01742418449610645,0.0685244231440341,0.02320925966106125,0.050881342388676025,0.000122604776428783,-0.02195334491913162,-0.005330434051725694,-0.032274624208757964,0.004093026878911352,-0.00020701862252715003,0.03285301541591771,0.0016221681045391033,0.00035486579478439113,0.029182900960470434
T,0.14171300539472265,1.4858458794752596,-0.00426330044245226,0.12564520175449326,-3.598252719853,0.0778882275827493,-0.892727172282731,-0.16085590349759124,-0.3289130730704534,0.13014155926514936,0.4237128921285112,0.2559573142036506,0.032967831461363416,-0.04050276679180844,0.4184919790024529,0.07549356308660353,1.8792707519861374,-0.06206340224800664,0.08487228010394657,0.7640296636196452,-1.1036661410364443,-0.12462552001661882,5.409211648275111,0.05088134238867602,7.794526576801036,0.04317479244826434,0.12486145088389501,0.0326529007358068,0.4554680619428471,0.031183122930989286,0.021329040217366806,-0.1468061131684962,0.056000770961365375,-0.14031421721267925,-0.19454468749957549
NVDA,-0.18753797994913182,-0.04054123568321596,-0.0008770597330911933,-0.0004391417431782927,-0.005839163556419075,-0.001560418156241713,-0.014536521700018082,0.0011801012021387105,0.001047044474538827,-0.0185076712125517,0.006586370497503385,-0.039209582422366905,0.022920969041490803,-0.0006976351563902897,-0.003558733712719811,0.0069563921932184036,-0.16395441974706962,0.0021273190612861007,-0.002480235702217083,0.0477266906424989,-0.008484235565932629,0.03353094384106762,0.05238146047951425,0.000122604776428783,0.04317479244826434,0.03581207858797706,0.009380096443178406,0.004096664774944677,-0.008751779188285192,0.0006957417611398695,0.0011412788085595634,-0.002721310924415449,-0.01572446612909858,-0.007631919209487112,0.00643272403788281
ORCL,-0.960275899778458,-0.515975202754561,-0.017838117324593516,-0.1379238142037477,1.5425147076759664,0.2169011721676259,0.01637695498541367,-0.058645811846993204,-0.13242114461342408,-0.14008162981918124,0.07929125352957372,0.08367766219903733,0.05144704561510695,0.0128089163453397,0.15176128992841245,-0.012393286191390525,-1.3396021634092892,-0.0036423241473872454,-0.10165170891655527,-0.9061107722344584,-0.05386208187953767,-0.08285951487261625,0.08265746089541974,-0.02195334491913162,0.12486145088389503,0.009380096443178406,0.657155809462588,-0.01074799100431619,-0.09530911612574623,-0.026217462010602974,0.031179128913005318,0.07979150064690274,-0.029175189617379353,0.05469784367603769,0.03529546214232489
INTC,0.6803431097630775,0.24201564164079992,0.036972963488398174,0.059275251178254725,-0.46314530804327786,-0.05038478780140706,-0.1438831534061912,0.2532821603133304,-3.4952175743376865,0.07779603914088286,0.06946000617822268,0.3213976752737848,-0.07361666106596183,0.01614898698055555,-0.9858498458268341,-0.3733754697967989,11.009145773895671,-0.22285591352915787,-0.003175191227920525,28.659820432817966,0.046285522817115926,-2.4192512495160283,0.10689801302554326,-0.005330434051725694,0.032652900735806796,0.004096664774944677,-0.010747991004316192,8.171229164661908,0.029769908685785818,0.024115006543657235,0.0087520935264378,-0.5054696495961155,-0.04696433065569789,-0.298358090293354,0.12512232069624055
LMT,0.910744947545798,0.21243854131549314,-0.023494045162597843,-0.36750928162488844,-0.014041571229052684,0.16728055173410833,0.06549423902452922,0.2591476939551798,0.6197049793778923,-0.13136374851878654,0.5604024614487644,-0.06322068526796064,0.21855796628751,0.505009837715907,1.2419739624847972,0.035580554698746984,-3.1879575966852456,0.18373956581477088,1.6011045147593796,-0.5515964513009062,-0.08905693505045925,-0.4195165721195556,0.038823498441503616,-0.032274624208757964,0.45546806194284706,-0.008751779188285192,-0.09530911612574623,0.029769908685785818,12.573361567689954,0.08188523480137024,0.03705020998821253,0.12761405967393238,-0.04838605792111149,0.0558999417059493,0.06760022598978235
GS,1.0453439142567869,-0.01576175254958082,-0.005513295846250586,-0.0006780796436629678,0.06490648751726538,-0.0020820569785874416,-0.05405144909565914,-0.025923560165485346,0.009739185346360117,-0.004955460963774396,0.04223616572542901,0.0025670946000381292,-0.07695829259840299,0.09804292721785608,0.16072808834911786,0.0814295853217189,0.00931765985981936,0.00012438768192068585,0.04821898152963439,-0.006113269577266243,0.0005243291570673284,-0.03913998407168484,-0.12231473771108409,0.004093026878911352,0.031183122930989293,0.0006957417611398695,-0.026217462010602974,0.024115006543657235,0.08188523480137024,0.2317629797682641,-0.002988639111406991,-0.021148913369412128,0.007187704711661264,0.2754159660440393,-0.006021706401831378
COST,0.03188628711797302,-0.01645546673742996,0.0021038628032004963,-0.004495313924053086,0.041422586219144006,0.010121557556032878,0.00015574713528986953,0.020900871075082646,0.016979830856051346,0.00997834599396491,0.028073913508166362,0.00792106822466969,-0.00541356607332206,0.008258428253141575,0.059442399795619306,0.002805898575568061,-1.072228762621327,0.0032052025455452126,0.004639572090889598,-0.2889906169240043,0.002933534710636149,-0.0142644662358853,0.010135154741561674,-0.00020701862252715003,0.021329040217366806,0.0011412788085595634,0.031179128913005314,0.008752093526437799,0.03705020998821253,-0.0029886391114069904,0.009559434991189601,0.005130722752471831,-0.001755808919763331,0.01299086738539849,-0.009275327005356545
BTC-USD,0.004102274011117778,0.012295433417201265,-0.009462461368964312,-0.021638712448586155,8.076740312036065,0.031354437220271134,-0.0850987481710163,-0.08223610548595763,-0.10926175167261722,0.028559629332491735,0.03885799024380628,0.18546455231710657,0.1414331688167122,-0.11536611739312942,0.07257674853057192,0.012564506786736183,0.5578849597582867,-0.021475635384519597,0.1282465395973925,-0.11884714110404278,-0.004596213939969661,-0.09222407033989695,0.03665793979734094,0.03285301541591771,-0.1468061131684962,-0.0027213109244154494,0.07979150064690274,-0.5054696495961155,0.1276140596739324,-0.021148913369412124,0.005130722752471831,1.1377967822780308,-0.9486236000025264,1.2281409364793192,0.19235478826347255
ETH-USD,0.12236580107989246,0.19516953299188,0.0039838077733576486,0.09555225160645964,0.3606414869386911,-0.025156307281610713,0.0397296079115464,-0.34621107692231656,-0.11250551896121957,-0.04506379257823617,0.09888615766525541,-0.04367286297528493,0.14595014981732812,-0.09861133032957849,0.1123584161486397,-0.09997447483476285,0.734373889545839,0.06323266439304065,0.05568653160497842,-0.16533018152251036,-0.06888957268706748,-0.050377800165417506,0.01944189818757041,0.0016221681045391035,0.056000770961365375,-0.015724466129098575,-0.029175189617379353,-0.04696433065569789,-0.04838605792111148,0.007187704711661264,-0.0017558089197633312,-0.9486236000025264,0.9509341688223238,-2.598714278436305,0.11582859399049719
LTC-USD,-0.2623183409405297,0.07296509546068033,-0.005351677028267182,-0.03059309899016917,-0.2939610408680543,-0.002480060507915336,-0.003890771440424843,0.2709941115139528,-0.2056847132049207,0.12135379142742618,-0.26527400090608305,0.12290727402262405,-0.38275775877354895,-0.06834725005094042,-0.19009103909492503,0.1886724856903526,2.351601732661436,0.17481331711247666,1.065814680204919,-0.5329160946303856,-0.045829940261727,-0.12773180944467247,-1.7305134890436995,0.0003548657947843912,-0.14031421721267925,-0.007631919209487111,0.054697843676037694,-0.298358090293354,0.05589994170594931,0.2754159660440393,0.012990867385398492,1.2281409364793192,-2.5987142784363044,5.615247196551712,-0.28498002711476766
XRP-USD,-0.19908897990132837,0.09718936325470495,-0.008519906536004913,-0.022917334085203873,3.9117831541887695,0.04416479915767953,-0.09227438394939118,0.25493881945610974,18.22880322187227,0.03644039089686342,-0.13448957882133206,0.08662613346389886,-0.017218498265140724,0.02548998750472011,-2.256917068519053,0.5511112647712134,27.560045816406834,-0.10492076917721674,0.04301206814505263,0.9264930544651928,-0.009595080810375904,-0.11914964704435194,0.020077656584038726,0.029182900960470434,-0.19454468749957546,0.00643272403788281,0.03529546214232489,0.12512232069624055,0.06760022598978235,-0.006021706401831377,-0.009275327005356545,0.19235478826347252,0.11582859399049718,-0.28498002711476766,3.1856195206177285
