assets,AAPL,AMZN,BA,BAC,BTC-USD,CAT,COST,CVX,DIS,ETH-USD,GOOGL,GS,INTC,JNJ,JPM,KO,LMT,LTC-USD,MMM,MRNA,MSFT,NFLX,NVDA,ORCL,PEP,PFE,PG,SLB,T,TSLA,UPS,V,WMT,XOM,XRP-USD
INTC,-0.5984377864461189,-0.5626502532769956,0.4298935023703924,0.30074246297776674,-0.48771269159469105,-0.45376985876961357,-0.6152584711544727,0.6192911001207679,-0.13446180555026235,-0.612236345863345,-0.33925864326222416,0.10526342808390102,1.0,0.06579306965655994,0.22438577960532746,0.11815399168616306,0.5041402068530093,-0.2136570936685399,-0.2006444608379852,-0.4930947108480133,-0.4288199804533139,-0.48003011383914407,-0.6277183042283276,-0.28646962609380805,-0.08410025207926597,-0.1662603609231375,-0.5597112483917764,0.47073046867657986,0.5496283453735482,-0.6252008047253316,-0.6782611849929877,-0.0569124571669765,-0.630670868849969,0.6700064084106641,-0.3138327030708088
JNJ,0.5887817198363929,0.5355770580060492,0.16653870802441484,0.3795578358495141,0.5080380771570622,0.5488014005755157,0.5162271242444895,0.36116258765342607,0.6041356897489571,0.5370799977051454,0.663093963895752,0.6260828148111215,0.06579306965655994,1.0,0.3434992290324185,0.43156804173191443,0.5562838796330559,0.472039036311902,0.6356417065007997,0.48409182482910185,0.6422253732311942,0.5439122448724906,0.5004282047267892,0.707763792518856,0.7958080489564352,0.7748812628610149,0.6075926642406845,0.19637025652392012,0.09656187587030182,0.5269184801182268,0.4826061045725479,0.725366202976745,0.5408085846586951,0.157555748855262,0.40708727182004284
JPM,0.15264475138859274,-0.15337693598691815,0.9174685834125033,0.9774034338596331,0.38878328344505997,0.5192320517533722,0.2115041596812361,0.7439621908369911,0.797710633308735,0.25657194596124294,0.47294956034498004,0.8729590913917182,0.22438577960532746,0.3434992290324185,1.0,0.915335073440765,0.5975805503500771,0.6521127135203539,0.6357858780547131,0.006974874699297822,0.028802464037409735,-0.21586655045518252,-0.04095478361798585,0.2883701972338911,0.640502780489865,0.49976188051933007,0.2795922945118405,0.884484943529964,0.7769023307492706,0.15235198594579463,0.17118606315199345,0.5920717393303905,0.007723246272479114,0.7239007579674994,0.446073110059579
KO,0.2578857138312966,-0.04970687366412647,0.8384941955930051,0.8834001202841847,0.4043473301912529,0.5671352247244364,0.34647246840586154,0.5870109906126871,0.7612672248552466,0.3393093500025474,0.5028736513594979,0.8057399522990747,0.11815399168616306,0.43156804173191443,0.915335073440765,1.0,0.6351805593020315,0.6548022565754898,0.6314791996761039,0.023244049768652575,0.1272051331869561,-0.10458160146442066,0.09212137253813815,0.35478694374113373,0.7505256217879804,0.5079087616755837,0.44276459234666604,0.754901928926939,0.7138846479663195,0.2545476337586667,0.2846077578310624,0.642133004790706,0.13450725282238032,0.546250215197791,0.44626455102822454
LMT,0.04666875708370355,-0.07584341110363788,0.6400178628771955,0.6954637590460336,-0.06495721041437617,0.19022584445498955,-0.023027208127510506,0.7017249981604755,0.3912708779818991,-0.05516159996974023,0.2357123481980965,0.5657708986205291,0.5041402068530093,0.5562838796330559,0.5975805503500771,0.6351805593020315,1.0,0.17012297063609713,0.4531555508389628,-0.25925925980856906,0.07797624990136316,-0.11974438117740809,-0.06543843987476486,0.22075654244854145,0.5121574634428102,0.399936442394581,0.22984679234171287,0.677396523628461,0.6368726492732135,-0.11056965743619242,0.030244228804576553,0.5500229282615495,-0.11086056142338217,0.6637343645270496,0.06092094294072371
LTC-USD,0.5160909661642925,0.28099842094030847,0.4442600004651173,0.5798192169732458,0.8599970672206322,0.6576679495200783,0.5780336915829821,0.3002091080587556,0.8225183133833353,0.7505461364795948,0.6743316468161361,0.7285776465276493,-0.2136570936685399,0.472039036311902,0.6521127135203539,0.6548022565754898,0.17012297063609713,1.0,0.5523902022074834,0.4971604871812003,0.4127576172452054,0.25775803415527426,0.35811003149960374,0.5348412294856082,0.7306228144187504,0.5813858219658578,0.4864981524497881,0.35977769423077877,0.22158153632975652,0.6109493072144517,0.45984362132772283,0.5943491994572868,0.42309237636590336,0.18022182815268686,0.6931935612655326
MMM,0.7216742320481165,0.5238386688930111,0.41658964085257866,0.6246101248712824,0.6611104084542498,0.8839670080742817,0.6770552475577827,0.36317223465917037,0.8512089937611801,0.666170856496481,0.818356055602347,0.8441724091223158,-0.2006444608379852,0.6356417065007997,0.6357858780547131,0.6314791996761039,0.4531555508389628,0.5523902022074834,1.0,0.5000647637839232,0.6167815442250507,0.44188189285946616,0.6112140572366738,0.7685348097877458,0.7760727683926033,0.7333229567339468,0.7591868358947461,0.41305139493737175,0.20604818796174504,0.6628335932819671,0.7298398521559601,0.8387398794727594,0.5975297107325269,0.23068573292632788,0.559918370641045
MRNA,0.7605589838140694,0.760630707334948,-0.25871372055441466,-0.07133636025686467,0.8140153833588986,0.688997913417768,0.7747886234235013,-0.18871375980271238,0.5002584347811748,0.8439743169444464,0.7350779976388792,0.3610401329439253,-0.4930947108480133,0.48409182482910185,0.006974874699297822,0.023244049768652575,-0.25925925980856906,0.4971604871812003,0.5000647637839232,1.0,0.754439227615618,0.7742072920540763,0.7790119452980094,0.6929897102848688,0.5142579320829622,0.6178165548703688,0.592550639204185,-0.3049037438293829,-0.4656512755928321,0.8693137162886997,0.6898708850237109,0.4848159637474073,0.8162653554552156,-0.40977784286845353,0.7074324856094768
MSFT,0.9337252935966485,0.9640610083201053,-0.18937003574543898,0.0153539478576656,0.6918343904269117,0.7389390654493245,0.8227018769866473,-0.17468762149880637,0.49673019573868765,0.8153022915618329,0.8425801689205652,0.43473838403392384,-0.4288199804533139,0.6422253732311942,0.028802464037409735,0.1272051331869561,0.07797624990136316,0.4127576172452054,0.6167815442250507,0.754439227615618,1.0,0.9430979466439466,0.9352712550434286,0.8453665128287657,0.6597426546528815,0.5417055478177758,0.8307917843570374,-0.24992934647592668,-0.41626848748321255,0.861040863278479,0.8305076549075996,0.7325089303998205,0.834948989174579,-0.38691112365285657,0.4665357609775667
NFLX,0.8645214335874822,0.9700580519886645,-0.41578434358517097,-0.23624155687032533,0.5991074375513398,0.6074411750877998,0.7663619713907517,-0.3718390465127651,0.3013614354754372,0.74335208312387,0.689398763303083,0.21310187112968035,-0.48003011383914407,0.5439122448724906,-0.21586655045518252,-0.10458160146442066,-0.11974438117740809,0.25775803415527426,0.44188189285946616,0.7742072920540763,0.9430979466439466,1.0,0.9182476546203261,0.7761475489311546,0.48823066726352676,0.4239295318485693,0.7311870621304971,-0.46843616899616075,-0.6061833753825148,0.8292520845811516,0.7696434862131488,0.5285150738165236,0.8397997126681118,-0.5682839384313453,0.3764011273243216
NVDA,0.9580419561607658,0.9566731225306866,-0.2950622897574916,-0.08447884589618375,0.7043863458913308,0.7895236542893841,0.9045500547283638,-0.3679231763319691,0.453563088404405,0.8533834718397935,0.7909999776654993,0.31845972639097214,-0.6277183042283276,0.5004282047267892,-0.04095478361798585,0.09212137253813815,-0.06543843987476486,0.35811003149960374,0.6112140572366738,0.7790119452980094,0.9352712550434286,0.9182476546203261,1.0,0.8141849197441071,0.57008546805724,0.50663547266484,0.882609617816935,-0.36396373472451493,-0.5272394474990741,0.9203213279002065,0.9306679801326877,0.634302946564818,0.9218174499585099,-0.5547906049007431,0.49162500269822085
ORCL,0.8525391030131418,0.781628161702494,0.04313806401987757,0.27257743152570973,0.7377900949824961,0.8459110591807882,0.7975530209404715,-0.018215457887099752,0.6975068548525627,0.7795403030481457,0.7967446324553565,0.6239702286734595,-0.28646962609380805,0.707763792518856,0.2883701972338911,0.35478694374113373,0.22075654244854145,0.5348412294856082,0.7685348097877458,0.6929897102848688,0.8453665128287657,0.7761475489311546,0.8141849197441071,1.0,0.7531287180018186,0.6514379638111433,0.8250619177984283,0.00465477977101011,-0.20912364667023287,0.8435459048601146,0.8223548929190996,0.7480606223770677,0.7826578875578534,-0.1657005636379749,0.5028319000386661
PEP,0.6802138813334441,0.5056126423731736,0.43949128623467765,0.6040375173137337,0.7113894713942654,0.8000222130744163,0.7227055439656557,0.37038388458505145,0.8067470704917907,0.7085179995183826,0.83920245293805,0.8190527828025277,-0.08410025207926597,0.7958080489564352,0.640502780489865,0.7505256217879804,0.5121574634428102,0.7306228144187504,0.7760727683926033,0.5142579320829622,0.6597426546528815,0.48823066726352676,0.57008546805724,0.7531287180018186,1.0,0.780069204129352,0.7630487505416975,0.36124455855541593,0.2462663176404583,0.6589279240399971,0.626860205926388,0.8407923006262014,0.6123114171007863,0.18506828940147,0.6320503660577628
PFE,0.6068630145971361,0.45910958768054083,0.2550699011291653,0.484043818985496,0.6562267019553248,0.7105765027168496,0.6389554502680101,0.3781330922372175,0.7347773612515942,0.6492821878640438,0.7533376760177994,0.6848314217023528,-0.1662603609231375,0.7748812628610149,0.49976188051933007,0.5079087616755837,0.399936442394581,0.5813858219658578,0.7333229567339468,0.6178165548703688,0.5417055478177758,0.4239295318485693,0.50663547266484,0.6514379638111433,0.780069204129352,1.0,0.6398225876289712,0.30332091282718154,0.13174141669853698,0.6067724217514141,0.5850441512584744,0.6821037198012708,0.6018896387520846,0.18739046096322035,0.682095155529773
PG,0.921549080035382,0.8077444951676992,0.030823411370025536,0.24326875598918346,0.6828344202884238,0.882547862534266,0.9163618014379511,-0.14965731903282234,0.6234289356049979,0.8154233402930531,0.8186646681975125,0.5259134061291709,-0.5597112483917764,0.6075926642406845,0.2795922945118405,0.44276459234666604,0.22984679234171287,0.4864981524497881,0.7591868358947461,0.592550639204185,0.8307917843570374,0.7311870621304971,0.882609617816935,0.8250619177984283,0.7630487505416975,0.6398225876289712,1.0,-0.03799112641842979,-0.18532234252528154,0.8494489584384561,0.9505898501455979,0.7246298374912823,0.8566632268310483,-0.2911664971501861,0.5300014040451867
SLB,-0.16348922701950147,-0.41672072465806614,0.9547859806829062,0.931529295884253,0.012223479038097616,0.16597559491833877,-0.1858569836800267,0.8836340813358582,0.5579102479774171,-0.11940980022308702,0.15739964077318128,0.6924293570730866,0.47073046867657986,0.19637025652392012,0.884484943529964,0.754901928926939,0.677396523628461,0.35977769423077877,0.41305139493737175,-0.3049037438293829,-0.24992934647592668,-0.46843616899616075,-0.36396373472451493,0.00465477977101011,0.36124455855541593,0.30332091282718154,-0.03799112641842979,1.0,0.9166271372906654,-0.21727771317231112,-0.1572439530603673,0.3860082048670808,-0.3541891911741622,0.9335425943812735,0.17583493368929617
T,-0.3463822281941244,-0.5720027909394031,0.9129635842530152,0.8197232979393866,-0.18292249132000107,-0.05248792353395761,-0.32507117070557967,0.8159786746631812,0.3550818714983488,-0.29270778271864295,-0.04034024728623228,0.521478991208617,0.5496283453735482,0.09656187587030182,0.7769023307492706,0.7138846479663195,0.6368726492732135,0.22158153632975652,0.20604818796174504,-0.4656512755928321,-0.41626848748321255,-0.6061833753825148,-0.5272394474990741,-0.20912364667023287,0.2462663176404583,0.13174141669853698,-0.18532234252528154,0.9166271372906654,1.0,-0.389644674972027,-0.34309713457679336,0.21826991312794342,-0.508168670573933,0.8925806066057399,0.0427036704061666
TSLA,0.9388357887158272,0.8577000657976606,-0.13150477628054805,0.07636506505674195,0.8723005856190659,0.8621044866010589,0.9344030461642807,-0.25502994356998704,0.6407830334881909,0.954252004696503,0.8359322388668841,0.47242582693445623,-0.6252008047253316,0.5269184801182268,0.15235198594579463,0.2545476337586667,-0.11056965743619242,0.6109493072144517,0.6628335932819671,0.8693137162886997,0.861040863278479,0.8292520845811516,0.9203213279002065,0.8435459048601146,0.6589279240399971,0.6067724217514141,0.8494489584384561,-0.21727771317231112,-0.389644674972027,1.0,0.9101094483186937,0.6451675387700675,0.9112004063786675,-0.43897783047579886,0.6828929722260854
UPS,0.9544550239016846,0.8490507104455529,-0.09986019319609536,0.1272211065118881,0.7280708744896549,0.8808028811210673,0.924414637377153,-0.27733683444352114,0.6001724130705368,0.8631927937056711,0.783168115820158,0.446938191187943,-0.6782611849929877,0.4826061045725479,0.17118606315199345,0.2846077578310624,0.030244228804576553,0.45984362132772283,0.7298398521559601,0.6898708850237109,0.8305076549075996,0.7696434862131488,0.9306679801326877,0.8223548929190996,0.626860205926388,0.5850441512584744,0.9505898501455979,-0.1572439530603673,-0.34309713457679336,0.9101094483186937,1.0,0.6502701261932926,0.8894138076771106,-0.4090841599131832,0.5613259931885879
V,0.7438285594118812,0.5829706722177713,0.4268929499119641,0.6046646052060823,0.6341363782776103,0.7690613477989582,0.634735648506839,0.4040909811318929,0.8093393688480731,0.6683545124557201,0.871501761099802,0.8329979185476303,-0.0569124571669765,0.725366202976745,0.5920717393303905,0.642133004790706,0.5500229282615495,0.5943491994572868,0.8387398794727594,0.4848159637474073,0.7325089303998205,0.5285150738165236,0.634302946564818,0.7480606223770677,0.8407923006262014,0.6821037198012708,0.7246298374912823,0.3860082048670808,0.21826991312794342,0.6451675387700675,0.6502701261932926,1.0,0.532021525505309,0.22105424532026705,0.5316008813653514
WMT,0.8792972866725299,0.8644457628141826,-0.30377199477764283,-0.07106931466564008,0.751904185628263,0.8046347874086957,0.9415225662067961,-0.3476163073591735,0.47205762171095966,0.8596457642358835,0.7703381250661667,0.3127960997603825,-0.630670868849969,0.5408085846586951,0.007723246272479114,0.13450725282238032,-0.11086056142338217,0.42309237636590336,0.5975297107325269,0.8162653554552156,0.834948989174579,0.8397997126681118,0.9218174499585099,0.7826578875578534,0.6123114171007863,0.6018896387520846,0.8566632268310483,-0.3541891911741622,-0.508168670573933,0.9112004063786675,0.8894138076771106,0.532021525505309,1.0,-0.545121482428,0.584105550308475
XOM,-0.37518506959203823,-0.5486881470045265,0.8503054020477324,0.7988780008664984,-0.17250032896150427,-0.08691201865605469,-0.4317439033839581,0.9435592423324026,0.35809501348743433,-0.33271858371601215,-0.03632844375171904,0.5438292798186501,0.6700064084106641,0.157555748855262,0.7239007579674994,0.546250215197791,0.6637343645270496,0.18022182815268686,0.23068573292632788,-0.40977784286845353,-0.38691112365285657,-0.5682839384313453,-0.5547906049007431,-0.1657005636379749,0.18506828940147,0.18739046096322035,-0.2911664971501861,0.9335425943812735,0.8925806066057399,-0.43897783047579886,-0.4090841599131832,0.22105424532026705,-0.545121482428,1.0,-0.0013821556084214186
XRP-USD,0.5581737713805367,0.4054676079847232,0.23916564543728736,0.3723887536737127,0.7355693428936861,0.6753898005172723,0.6650295784633189,0.1804576849565572,0.6663198648390196,0.7630736800500563,0.6795666103577811,0.5610633081574419,-0.3138327030708088,0.40708727182004284,0.446073110059579,0.44626455102822454,0.06092094294072371,0.6931935612655326,0.559918370641045,0.7074324856094768,0.4665357609775667,0.3764011273243216,0.49162500269822085,0.5028319000386661,0.6320503660577628,0.682095155529773,0.5300014040451867,0.17583493368929617,0.0427036704061666,0.6828929722260854,0.5613259931885879,0.5316008813653514,0.584105550308475,-0.0013821556084214186,1.0
